number,date,close_index
5539,2009-05-27,17885.269531
5540,2009-05-29,18171.000000
5541,2009-06-01,18888.589844
5542,2009-06-02,18389.080078
5543,2009-06-03,18576.470703
5544,2009-06-04,18502.769531
5545,2009-06-05,18679.529297
5546,2009-06-08,18253.390625
5547,2009-06-09,18058.490234
5548,2009-06-10,18785.660156
5549,2009-06-11,18791.029297
5550,2009-06-12,18889.679688
5551,2009-06-15,18498.960938
5552,2009-06-16,18165.500000
5553,2009-06-17,18084.599609
5554,2009-06-18,17776.660156
5555,2009-06-19,17920.929688
5556,2009-06-22,18059.550781
5557,2009-06-23,17538.369141
5558,2009-06-24,17892.150391
5559,2009-06-25,18275.029297
5560,2009-06-26,18600.259766
5561,2009-06-29,18528.509766
5562,2009-06-30,18378.730469
5563,2009-07-02,18178.050781
5564,2009-07-03,18203.400391
5565,2009-07-06,17979.410156
5566,2009-07-07,17862.269531
5567,2009-07-08,17721.070313
5568,2009-07-09,17790.589844
5569,2009-07-10,17708.419922
5570,2009-07-13,17254.630859
5571,2009-07-14,17885.730469
5572,2009-07-15,18258.660156
5573,2009-07-16,18361.869141
5574,2009-07-17,18805.660156
5575,2009-07-20,19502.369141
5576,2009-07-21,19501.730469
5577,2009-07-22,19248.169922
5578,2009-07-23,19817.699219
5579,2009-07-24,19982.789063
5580,2009-07-27,20251.619141
5581,2009-07-28,20624.539063
5582,2009-07-29,20135.500000
5583,2009-07-30,20234.080078
5584,2009-07-31,20573.330078
5585,2009-08-03,20807.259766
5586,2009-08-04,20796.429688
5587,2009-08-05,20494.769531
5588,2009-08-06,20899.240234
5589,2009-08-07,20375.369141
5590,2009-08-10,20929.519531
5591,2009-08-11,21074.210938
5592,2009-08-12,20435.240234
5593,2009-08-13,20861.300781
5594,2009-08-14,20893.330078
5595,2009-08-17,20137.650391
5596,2009-08-18,20306.269531
5597,2009-08-19,19954.230469
5598,2009-08-20,20328.859375
5599,2009-08-21,20199.019531
5600,2009-08-24,20535.939453
5601,2009-08-25,20435.240234
5602,2009-08-26,20456.320313
5603,2009-08-27,20242.750000
5604,2009-08-28,20098.619141
5605,2009-08-31,19724.189453
5606,2009-09-01,19872.300781
5607,2009-09-02,19522.000000
5608,2009-09-03,19761.679688
5609,2009-09-04,20318.619141
5610,2009-09-07,20629.310547
5611,2009-09-08,21069.810547
5612,2009-09-09,20851.039063
5613,2009-09-10,21069.560547
5614,2009-09-11,21161.419922
5615,2009-09-14,20932.199219
5616,2009-09-15,20866.369141
5617,2009-09-16,21402.919922
5618,2009-09-17,21768.509766
5619,2009-09-18,21623.449219
5620,2009-09-21,21472.849609
5621,2009-09-22,21701.140625
5622,2009-09-23,21595.519531
5623,2009-09-24,21050.730469
5624,2009-09-25,21024.400391
5625,2009-09-28,20588.410156
5626,2009-09-29,21013.169922
5627,2009-09-30,20955.250000
5628,2009-10-02,20375.490234
5629,2009-10-05,20429.070313
5630,2009-10-06,20811.529297
5631,2009-10-07,21241.589844
5632,2009-10-08,21492.900391
5633,2009-10-09,21499.439453
5634,2009-10-12,21299.349609
5635,2009-10-13,21467.359375
5636,2009-10-14,21886.480469
5637,2009-10-15,21999.080078
5638,2009-10-16,21929.900391
5639,2009-10-19,22200.460938
5640,2009-10-20,22384.960938
5641,2009-10-21,22318.109375
5642,2009-10-22,22210.519531
5643,2009-10-23,22589.730469
5644,2009-10-27,22169.589844
5645,2009-10-28,21761.580078
5646,2009-10-29,21264.990234
5647,2009-10-30,21752.869141
5648,2009-11-02,21620.189453
5649,2009-11-03,21240.060547
5650,2009-11-04,21614.769531
5651,2009-11-05,21479.080078
5652,2009-11-06,21829.720703
5653,2009-11-09,22207.550781
5654,2009-11-10,22268.160156
5655,2009-11-11,22627.210938
5656,2009-11-12,22397.570313
5657,2009-11-13,22553.630859
5658,2009-11-16,22943.980469
5659,2009-11-17,22914.150391
5660,2009-11-18,22840.330078
5661,2009-11-19,22643.160156
5662,2009-11-20,22455.839844
5663,2009-11-23,22771.390625
5664,2009-11-24,22423.140625
5665,2009-11-25,22611.800781
5666,2009-11-26,22210.410156
5667,2009-11-27,21134.500000
5668,2009-11-30,21821.500000
5669,2009-12-01,22113.150391
5670,2009-12-02,22289.570313
5671,2009-12-03,22553.869141
5672,2009-12-04,22498.150391
5673,2009-12-07,22324.960938
5674,2009-12-08,22060.519531
5675,2009-12-09,21741.759766
5676,2009-12-10,21700.039063
5677,2009-12-11,21902.109375
5678,2009-12-14,22085.750000
5679,2009-12-15,21813.919922
5680,2009-12-16,21611.740234
5681,2009-12-17,21347.630859
5682,2009-12-18,21175.880859
5683,2009-12-21,20948.099609
5684,2009-12-22,21092.039063
5685,2009-12-23,21328.740234
5686,2009-12-28,21480.220703
5687,2009-12-29,21499.439453
5688,2009-12-30,21496.619141
5689,2010-01-04,21823.279297
5690,2010-01-05,22279.580078
5691,2010-01-06,22416.669922
5692,2010-01-07,22269.449219
5693,2010-01-08,22296.750000
5694,2010-01-11,22411.519531
5695,2010-01-12,22326.640625
5696,2010-01-13,21748.599609
5697,2010-01-14,21716.949219
5698,2010-01-15,21654.160156
5699,2010-01-18,21460.009766
5700,2010-01-19,21677.980469
5701,2010-01-20,21286.169922
5702,2010-01-21,20862.669922
5703,2010-01-22,20726.179688
5704,2010-01-25,20598.550781
5705,2010-01-26,20109.330078
5706,2010-01-27,20033.070313
5707,2010-01-28,20356.369141
5708,2010-01-29,20121.990234
5709,2010-02-01,20243.750000
5710,2010-02-02,20272.179688
5711,2010-02-03,20722.080078
5712,2010-02-04,20341.640625
5713,2010-02-05,19665.080078
5714,2010-02-08,19550.890625
5715,2010-02-09,19790.279297
5716,2010-02-10,19922.220703
5717,2010-02-11,20290.689453
5718,2010-02-12,20268.689453
5719,2010-02-17,20534.009766
5720,2010-02-18,20422.150391
5721,2010-02-19,19894.019531
5722,2010-02-22,20377.269531
5723,2010-02-23,20623.000000
5724,2010-02-24,20467.740234
5725,2010-02-25,20399.570313
5726,2010-02-26,20608.699219
5727,2010-03-01,21056.929688
5728,2010-03-02,20906.109375
5729,2010-03-03,20876.789063
5730,2010-03-04,20575.779297
5731,2010-03-05,20787.970703
5732,2010-03-08,21196.869141
5733,2010-03-09,21207.550781
5734,2010-03-10,21208.289063
5735,2010-03-11,21228.199219
5736,2010-03-12,21209.740234
5737,2010-03-15,21079.099609
5738,2010-03-16,21022.929688
5739,2010-03-17,21384.490234
5740,2010-03-18,21330.669922
5741,2010-03-19,21370.820313
5742,2010-03-22,20933.250000
5743,2010-03-23,20987.779297
5744,2010-03-24,21008.619141
5745,2010-03-25,20778.550781
5746,2010-03-26,21053.109375
5747,2010-03-29,21237.429688
5748,2010-03-30,21374.789063
5749,2010-03-31,21239.349609
5750,2010-04-01,21537.000000
5751,2010-04-07,21928.769531
5752,2010-04-08,21867.039063
5753,2010-04-09,22208.500000
5754,2010-04-12,22138.169922
5755,2010-04-13,22103.529297
5756,2010-04-14,22121.429688
5757,2010-04-15,22157.820313
5758,2010-04-16,21865.259766
5759,2010-04-19,21405.169922
5760,2010-04-20,21623.380859
5761,2010-04-21,21510.929688
5762,2010-04-22,21454.939453
5763,2010-04-23,21244.490234
5764,2010-04-26,21587.060547
5765,2010-04-27,21261.789063
5766,2010-04-28,20949.400391
5767,2010-04-29,20778.919922
5768,2010-04-30,21108.589844
5769,2010-05-03,20811.359375
5770,2010-05-04,20763.050781
5771,2010-05-05,20327.539063
5772,2010-05-06,20133.410156
5773,2010-05-07,19920.289063
5774,2010-05-10,20426.640625
5775,2010-05-11,20146.509766
5776,2010-05-12,20212.490234
5777,2010-05-13,20422.460938
5778,2010-05-14,20145.429688
5779,2010-05-17,19715.199219
5780,2010-05-18,19944.939453
5781,2010-05-19,19578.980469
5782,2010-05-20,19545.830078
5783,2010-05-24,19667.759766
5784,2010-05-25,18985.500000
5785,2010-05-26,19196.449219
5786,2010-05-27,19431.369141
5787,2010-05-28,19766.710938
5788,2010-05-31,19765.189453
5789,2010-06-01,19496.949219
5790,2010-06-02,19471.800781
5791,2010-06-03,19786.710938
5792,2010-06-04,19780.070313
5793,2010-06-07,19378.150391
5794,2010-06-08,19487.480469
5795,2010-06-09,19621.240234
5796,2010-06-10,19632.699219
5797,2010-06-11,19872.380859
5798,2010-06-14,20051.910156
5799,2010-06-15,20062.150391
5800,2010-06-17,20138.400391
5801,2010-06-18,20286.710938
5802,2010-06-21,20912.179688
5803,2010-06-22,20819.080078
5804,2010-06-23,20856.609375
5805,2010-06-24,20733.490234
5806,2010-06-25,20690.789063
5807,2010-06-28,20726.679688
5808,2010-06-29,20248.900391
5809,2010-06-30,20128.990234
5810,2010-07-02,19905.320313
5811,2010-07-05,19842.199219
5812,2010-07-06,20084.119141
5813,2010-07-07,19857.070313
5814,2010-07-08,20050.560547
5815,2010-07-09,20378.660156
5816,2010-07-12,20467.429688
5817,2010-07-13,20431.060547
5818,2010-07-14,20560.810547
5819,2010-07-15,20255.619141
5820,2010-07-16,20250.160156
5821,2010-07-19,20090.949219
5822,2010-07-20,20264.589844
5823,2010-07-21,20487.230469
5824,2010-07-22,20589.699219
5825,2010-07-23,20815.330078
5826,2010-07-26,20839.910156
5827,2010-07-27,20973.390625
5828,2010-07-28,21091.179688
5829,2010-07-29,21093.820313
5830,2010-07-30,21029.810547
5831,2010-08-02,21412.789063
5832,2010-08-03,21457.660156
5833,2010-08-04,21549.880859
5834,2010-08-05,21551.720703
5835,2010-08-06,21678.800781
5836,2010-08-09,21801.589844
5837,2010-08-10,21473.599609
5838,2010-08-11,21294.539063
5839,2010-08-12,21105.710938
5840,2010-08-13,21071.570313
5841,2010-08-16,21112.119141
5842,2010-08-17,21137.429688
5843,2010-08-18,21022.730469
5844,2010-08-19,21072.460938
5845,2010-08-20,20981.820313
5846,2010-08-23,20889.009766
5847,2010-08-24,20658.710938
5848,2010-08-25,20634.980469
5849,2010-08-26,20612.060547
5850,2010-08-27,20597.349609
5851,2010-08-30,20737.220703
5852,2010-08-31,20536.490234
5853,2010-09-01,20623.830078
5854,2010-09-02,20868.919922
5855,2010-09-03,20971.500000
5856,2010-09-06,21355.769531
5857,2010-09-07,21401.789063
5858,2010-09-08,21088.859375
5859,2010-09-09,21167.269531
5860,2010-09-10,21257.390625
5861,2010-09-13,21658.349609
5862,2010-09-14,21696.039063
5863,2010-09-15,21725.640625
5864,2010-09-16,21691.449219
5865,2010-09-17,21970.859375
5866,2010-09-20,21977.339844
5867,2010-09-21,22002.589844
5868,2010-09-22,22047.710938
5869,2010-09-24,22119.429688
5870,2010-09-27,22340.839844
5871,2010-09-28,22109.949219
5872,2010-09-29,22378.669922
5873,2010-09-30,22358.169922
5874,2010-10-04,22618.660156
5875,2010-10-05,22639.140625
5876,2010-10-06,22880.410156
5877,2010-10-07,22884.320313
5878,2010-10-08,22944.179688
5879,2010-10-11,23207.310547
5880,2010-10-12,23121.699219
5881,2010-10-13,23457.689453
5882,2010-10-14,23852.169922
5883,2010-10-15,23757.630859
5884,2010-10-18,23469.380859
5885,2010-10-19,23763.730469
5886,2010-10-20,23556.500000
5887,2010-10-21,23649.480469
5888,2010-10-22,23517.539063
5889,2010-10-25,23627.910156
5890,2010-10-26,23601.240234
5891,2010-10-27,23164.580078
5892,2010-10-28,23210.859375
5893,2010-10-29,23096.320313
5894,2010-11-01,23652.939453
5895,2010-11-02,23671.419922
5896,2010-11-03,24144.669922
5897,2010-11-04,24535.630859
5898,2010-11-05,24876.820313
5899,2010-11-08,24964.369141
5900,2010-11-09,24710.599609
5901,2010-11-10,24500.609375
5902,2010-11-11,24700.300781
5903,2010-11-12,24222.580078
5904,2010-11-15,24027.179688
5905,2010-11-16,23693.019531
5906,2010-11-17,23214.460938
5907,2010-11-18,23637.390625
5908,2010-11-19,23605.710938
5909,2010-11-22,23524.019531
5910,2010-11-23,22896.140625
5911,2010-11-24,23023.859375
5912,2010-11-25,23054.679688
5913,2010-11-26,22877.250000
5914,2010-11-29,23166.220703
5915,2010-11-30,23007.990234
5916,2010-12-01,23249.800781
5917,2010-12-02,23448.779297
5918,2010-12-03,23320.519531
5919,2010-12-06,23237.689453
5920,2010-12-07,23428.150391
5921,2010-12-08,23092.519531
5922,2010-12-09,23171.800781
5923,2010-12-10,23162.910156
5924,2010-12-13,23317.609375
